Time,Confluence,TotalCells,TumorCells,NecroticCells,QuiescentCells,ProliferativeCells,HypoxicCells,EndothelialCells,TipCells,StalkCells,OutsideCells
3851,0.153517,1168,131,9,32,7,83,930,20,14,0
3852,0.153791,1170,131,9,29,9,84,926,20,16,0
3853,0.154076,1171,132,9,30,9,84,926,20,16,0
3854,0.154463,1172,131,9,29,8,85,926,20,16,0
3855,0.15478,1173,131,9,30,7,85,927,20,15,0
3856,0.155098,1174,134,9,33,6,86,928,20,14,0
3857,0.155372,1174,136,9,34,6,87,928,20,14,0
3858,0.155603,1175,135,9,32,7,87,928,20,14,0
3859,0.155877,1175,135,9,31,7,88,922,20,14,0
3860,0.156203,1177,135,9,32,5,89,923,20,15,0
3861,0.156617,1181,133,9,29,3,92,925,20,15,0
3862,0.157016,1182,134,9,30,2,93,926,20,14,0
3863,0.157415,1182,136,9,28,5,94,926,20,14,0
3864,0.157382,1183,138,9,30,5,94,926,20,16,0
3865,0.157704,1183,140,9,32,5,94,927,20,15,0
3866,0.157984,1185,140,9,29,7,95,928,20,16,0
3867,0.158273,1187,140,9,29,7,95,928,20,16,0
3868,0.158606,1187,139,9,25,9,96,929,20,15,0
3869,0.158939,1187,143,9,29,9,96,919,20,14,0
3870,0.159288,1187,147,9,32,9,97,912,20,13,0
3871,0.159437,1187,149,9,33,9,98,913,20,12,0
3872,0.159544,1190,146,9,32,7,98,913,20,12,0
3873,0.159883,1190,146,9,32,7,98,910,21,13,0
3874,0.160109,1190,146,9,31,7,99,910,21,13,0
3875,0.160437,1192,144,9,31,5,99,910,21,13,0
3876,0.160739,1195,146,9,33,4,100,910,21,14,0
3877,0.160658,1196,143,9,31,2,101,907,22,15,0
3878,0.160663,1196,143,9,30,3,101,907,22,16,0
3879,0.161062,1196,143,9,28,4,102,907,22,16,0
3880,0.16146,1196,143,9,26,4,104,908,22,15,0
3881,0.161859,1197,148,9,31,3,105,908,22,15,0
3882,0.162171,1197,148,9,30,3,106,905,23,16,0
3883,0.162484,1199,148,9,30,3,106,906,23,17,0
3884,0.162806,1199,152,9,33,4,106,904,23,17,0
3885,0.163094,1200,155,9,35,5,106,900,23,17,0
3886,0.163282,1200,159,9,37,5,108,891,23,17,0
3887,0.163434,1201,158,9,35,5,109,893,23,16,0
3888,0.163574,1202,157,9,32,4,112,893,23,16,0
3889,0.163757,1202,157,9,30,4,114,893,23,16,0
3890,0.16394,1204,159,9,30,4,116,893,23,18,0
3891,0.16409,1204,159,9,27,6,117,894,23,17,0
3892,0.164342,1204,159,9,27,6,117,894,23,17,0
3893,0.164482,1205,158,9,27,5,117,894,23,17,0
3894,0.164664,1207,158,9,27,4,118,895,23,16,0
3895,0.16489,1207,158,9,27,4,118,895,23,16,0
3896,0.165116,1208,159,9,27,4,119,895,23,16,0
3897,0.165342,1208,161,9,28,4,120,895,23,16,0
3898,0.165525,1208,161,9,28,4,120,895,23,16,0
3899,0.16581,1210,161,9,26,6,120,895,23,18,0
3900,0.165993,1211,160,9,25,5,121,895,23,18,0
3901,0.166219,1211,160,9,24,5,122,897,23,18,0
3902,0.166445,1214,162,9,26,5,122,901,23,18,0
3903,0.166644,1215,165,9,29,4,123,903,23,16,0
3904,0.166799,1217,165,9,26,4,126,903,23,18,0
3905,0.166964,1218,166,9,27,3,127,900,24,19,0
3906,0.167129,1219,166,9,26,3,128,902,24,18,0
3907,0.167299,1219,166,9,25,3,129,902,24,18,0
3908,0.167572,1221,164,9,25,1,129,904,24,17,0
3909,0.167819,1222,165,9,27,0,129,907,24,15,0
3910,0.168065,1222,164,9,24,1,130,907,24,15,0
3911,0.168186,1222,164,11,21,2,130,905,25,15,0
3912,0.168482,1222,166,12,23,2,129,906,25,14,0
3913,0.16918,1222,166,12,23,2,129,906,25,14,0
3914,0.169488,1223,168,12,24,2,130,906,25,15,0
3915,0.169808,1223,168,13,22,3,130,907,25,16,0
3916,0.170072,1223,168,13,22,4,129,909,25,14,0
3917,0.169897,1223,172,14,25,5,128,909,25,14,0
3918,0.170148,1223,174,14,22,7,131,910,25,13,0
3919,0.169741,1223,173,14,22,6,131,910,25,13,0
3920,0.16977,1224,172,14,22,5,131,910,25,13,0
3921,0.169566,1226,172,15,21,6,130,910,25,15,0
3922,0.169998,1226,172,15,20,7,130,910,25,15,0
3923,0.170045,1226,172,15,20,7,130,910,25,15,0
3924,0.169812,1227,171,17,20,6,128,911,25,14,0
3925,0.170248,1228,170,17,20,5,128,911,25,14,0
3926,0.170455,1229,169,17,20,4,128,912,25,13,0
3927,0.170415,1231,167,17,19,2,129,912,25,13,0
3928,0.170546,1233,169,17,19,3,130,912,25,15,0
3929,0.170532,1233,171,18,21,3,129,912,25,15,0
3930,0.171042,1234,170,18,21,2,129,912,25,15,0
3931,0.171258,1235,169,18,19,1,131,912,25,15,0
3932,0.171522,1235,169,18,18,2,131,914,25,13,0
3933,0.171658,1235,171,18,19,2,132,914,25,13,0
3934,0.171917,1236,173,18,20,2,133,914,25,14,0
3935,0.171982,1236,175,18,21,2,134,914,25,14,0
3936,0.171778,1236,179,19,23,3,134,914,25,14,0
3937,0.171806,1239,178,20,22,2,134,914,25,16,0
3938,0.172005,1239,178,21,22,3,132,915,25,15,0
3939,0.172552,1239,180,22,24,3,131,915,25,15,0
3940,0.172646,1242,182,22,25,3,132,915,25,18,0
3941,0.172878,1243,181,22,24,2,133,916,25,17,0
3942,0.172994,1245,181,22,22,2,135,916,25,19,0
3943,0.173063,1245,181,22,21,2,136,918,25,18,0
3944,0.17297,1245,181,22,21,2,136,919,25,17,0
3945,0.172799,1246,180,22,18,1,139,920,25,16,0
3946,0.172664,1246,182,23,19,2,138,921,25,15,0
3947,0.172999,1247,181,23,16,3,139,921,25,15,0
3948,0.173105,1247,181,23,16,3,139,918,26,16,0
3949,0.173368,1247,181,23,15,3,140,918,26,17,0
3950,0.173469,1247,183,23,16,4,140,919,26,16,0
3951,0.173354,1247,183,24,14,4,141,919,26,16,0
3952,0.173182,1248,183,25,13,5,140,919,26,17,0
3953,0.173442,1248,183,25,12,5,141,919,26,17,0
3954,0.173456,1248,185,25,14,5,141,919,26,17,0
3955,0.173593,1249,184,25,14,4,141,919,26,17,0
3956,0.173774,1251,184,25,16,2,141,921,26,16,0
3957,0.173839,1251,184,25,16,2,141,923,26,15,0
3958,0.173797,1251,184,25,16,2,141,920,27,16,0
3959,0.173809,1254,183,25,16,1,141,920,27,18,0
3960,0.173879,1254,183,25,16,1,141,920,27,18,0
3961,0.174005,1255,182,25,16,0,141,913,27,18,0
3962,0.17399,1255,182,25,15,1,141,913,27,18,0
3963,0.174141,1255,182,25,15,1,141,914,27,17,0
3964,0.174296,1255,184,25,17,1,141,914,27,17,0
3965,0.174133,1255,188,26,18,2,142,915,27,16,0
3966,0.174508,1257,188,26,16,2,144,915,27,18,0
3967,0.174485,1257,188,26,16,2,144,915,27,18,0
3968,0.174595,1257,190,26,18,2,144,915,27,18,0
3969,0.174156,1257,190,28,18,2,142,915,27,18,0
3970,0.174961,1257,192,28,20,2,142,917,27,16,0
3971,0.175005,1258,191,28,19,2,142,917,27,16,0
3972,0.174586,1260,191,30,18,2,141,917,27,18,0
3973,0.175422,1260,191,30,16,3,142,917,27,18,0
3974,0.175703,1261,190,30,16,2,142,917,27,18,0
3975,0.175532,1263,190,31,14,3,142,917,27,20,0
3976,0.175984,1263,190,31,14,3,142,918,27,19,0
3977,0.176162,1263,190,31,14,3,142,916,28,19,0
3978,0.176024,1267,190,31,14,3,142,916,28,23,0
3979,0.175735,1267,190,32,14,3,141,918,28,21,0
3980,0.176076,1270,191,32,16,2,141,918,28,23,0
3981,0.175966,1270,191,32,14,2,143,918,28,23,0
3982,0.175964,1271,190,32,14,1,143,920,28,21,0
3983,0.176013,1271,192,32,16,1,143,920,28,21,0
3984,0.175852,1272,191,33,16,0,142,922,28,19,0
3985,0.175823,1272,191,33,16,0,142,922,28,19,0
3986,0.175342,1272,191,35,16,0,140,923,28,18,0
3987,0.176037,1273,191,36,16,0,139,923,28,19,0
3988,0.176316,1273,191,36,15,1,139,924,28,18,0
3989,0.17675,1273,193,36,16,1,140,924,28,18,0
3990,0.176592,1274,193,37,15,1,140,924,28,19,0
3991,0.176981,1274,195,37,16,1,141,925,28,18,0
3992,0.176338,1274,195,39,16,1,139,925,28,18,0
3993,0.176882,1274,197,39,17,2,139,925,28,18,0
3994,0.176884,1274,197,39,17,2,139,926,28,17,0
3995,0.176204,1274,197,41,17,2,137,926,28,17,0
3996,0.176828,1274,197,41,17,2,137,926,28,18,0
3997,0.176617,1277,196,42,16,1,137,926,28,20,0
3998,0.17677,1277,196,42,15,1,138,926,28,20,0
3999,0.176805,1277,196,42,14,1,139,924,29,21,0
4000,0.176662,1277,196,42,14,1,139,926,29,20,0
