Time,Confluence,TotalCells,TumorCells,NecroticCells,QuiescentCells,ProliferativeCells,HypoxicCells,EndothelialCells,TipCells,StalkCells,OutsideCells
490,0.0365135,190,52,0,0,0,52,128,0,0,0
491,0.0365135,190,52,0,0,0,52,128,0,0,0
492,0.0365135,190,52,0,0,0,52,128,0,0,0
493,0.0365135,190,52,0,0,0,52,128,0,0,0
494,0.0365135,190,52,0,0,0,52,128,0,0,0
495,0.0365135,190,52,0,0,0,52,128,0,0,0
496,0.0365135,190,52,0,0,0,52,128,0,0,0
497,0.0365135,190,52,0,0,0,52,128,0,0,0
498,0.0365135,190,52,0,0,0,52,128,0,0,0
499,0.0365135,190,52,0,0,0,52,128,0,0,0
500,0.0365135,190,52,0,0,0,52,128,0,0,0
501,0.0365135,190,52,0,0,0,52,128,0,0,0
502,0.0365135,190,52,0,0,0,52,128,0,0,0
503,0.0365135,190,52,0,0,0,52,128,0,0,0
504,0.0365135,190,52,0,0,0,52,128,0,0,0
505,0.0365135,190,52,0,0,0,52,128,0,0,0
506,0.0365135,190,52,0,0,0,52,128,0,0,0
507,0.0365135,190,52,0,0,0,52,128,0,0,0
508,0.0365135,190,52,0,0,0,52,128,0,0,0
509,0.0365135,190,52,0,0,0,52,128,0,0,0
510,0.0365135,190,52,0,0,0,52,128,0,0,0
511,0.0365135,190,52,0,0,0,52,128,0,0,0
512,0.0365135,190,52,0,0,0,52,128,0,0,0
513,0.0365135,190,52,0,0,0,52,128,0,0,0
514,0.0365135,190,52,0,0,0,52,128,0,0,0
515,0.0365135,190,52,0,0,0,52,128,0,0,0
516,0.0365135,190,52,0,0,0,52,128,0,0,0
517,0.0365135,190,52,0,0,0,52,128,0,0,0
518,0.0365135,190,52,0,0,0,52,128,0,0,0
519,0.0365135,190,52,0,0,0,52,128,0,0,0
520,0.0365135,190,52,0,0,0,52,128,0,0,0
521,0.0365135,190,52,0,0,0,52,128,0,0,0
522,0.0365135,190,52,0,0,0,52,128,0,0,0
523,0.0365135,190,52,0,0,0,52,128,0,0,0
524,0.0365135,190,52,0,0,0,52,128,0,0,0
525,0.0365135,190,52,0,0,0,52,128,0,0,0
526,0.0365135,190,52,0,0,0,52,128,0,0,0
527,0.0365135,190,52,0,0,0,52,128,0,0,0
528,0.0365135,190,52,0,0,0,52,128,0,0,0
529,0.0365135,190,52,0,0,0,52,128,0,0,0
530,0.0365135,190,52,0,0,0,52,128,0,0,0
531,0.0365135,190,52,0,0,0,52,128,0,0,0
532,0.0365135,190,52,0,0,0,52,128,0,0,0
533,0.0365135,190,52,0,0,0,52,128,0,0,0
534,0.0365135,190,52,0,0,0,52,128,0,0,0
535,0.0365135,190,52,0,0,0,52,128,0,0,0
536,0.0365135,190,52,0,0,0,52,128,0,0,0
537,0.0365135,190,52,0,0,0,52,128,0,0,0
538,0.0365135,190,52,0,0,0,52,128,0,0,0
539,0.0365135,190,52,0,0,0,52,128,0,0,0
540,0.0365135,190,52,0,0,0,52,128,0,0,0
541,0.0365135,190,52,0,0,0,52,128,0,0,0
542,0.0365135,190,52,0,0,0,52,128,0,0,0
543,0.0365135,190,52,0,0,0,52,128,0,0,0
544,0.0365135,190,52,0,0,0,52,128,0,0,0
545,0.0365135,190,52,0,0,0,52,128,0,0,0
546,0.0365135,190,52,0,0,0,52,128,0,0,0
547,0.0365135,190,52,0,0,0,52,128,0,0,0
548,0.0365135,190,52,0,0,0,52,128,0,0,0
549,0.0365135,190,52,0,0,0,52,128,0,0,0
550,0.0365135,190,52,0,0,0,52,128,0,0,0
551,0.0365135,190,52,0,0,0,52,128,0,0,0
552,0.0365135,190,52,0,0,0,52,128,0,0,0
553,0.0365135,190,52,0,0,0,52,128,0,0,0
554,0.0365135,190,52,0,0,0,52,128,0,0,0
555,0.0365135,190,52,0,0,0,52,128,0,0,0
556,0.0365135,190,52,0,0,0,52,128,0,0,0
557,0.0365135,190,52,0,0,0,52,128,0,0,0
558,0.0365135,190,52,0,0,0,52,128,0,0,0
559,0.0365135,190,52,0,0,0,52,128,0,0,0
560,0.0365135,190,52,0,0,0,52,128,0,0,0
561,0.0365135,190,52,0,0,0,52,128,0,0,0
562,0.0365135,190,52,0,0,0,52,128,0,0,0
563,0.0365135,190,52,0,0,0,52,128,0,0,0
564,0.0365135,190,52,0,0,0,52,128,0,0,0
565,0.0365135,190,52,0,0,0,52,128,0,0,0
566,0.0365135,190,52,0,0,0,52,128,0,0,0
567,0.0365135,190,52,0,0,0,52,128,0,0,0
568,0.0365135,190,52,0,0,0,52,128,0,0,0
569,0.0365135,190,52,0,0,0,52,128,0,0,0
570,0.0365135,190,52,0,0,0,52,128,0,0,0
571,0.0365135,190,52,0,0,0,52,128,0,0,0
572,0.0365135,190,52,0,0,0,52,128,0,0,0
573,0.0365135,190,52,0,0,0,52,128,0,0,0
574,0.0365135,190,52,0,0,0,52,128,0,0,0
575,0.0365135,190,52,0,0,0,52,128,0,0,0
576,0.0365135,190,52,0,0,0,52,128,0,0,0
577,0.0365135,190,52,0,0,0,52,128,0,0,0
578,0.0365135,190,52,0,0,0,52,128,0,0,0
579,0.0365135,190,52,0,0,0,52,128,0,0,0
580,0.0365135,190,52,0,0,0,52,128,0,0,0
581,0.0365135,190,52,0,0,0,52,128,0,0,0
582,0.0365135,190,52,0,0,0,52,128,0,0,0
583,0.0365135,190,52,0,0,0,52,128,0,0,0
584,0.0365135,190,52,0,0,0,52,128,0,0,0
585,0.0365135,190,52,0,0,0,52,128,0,0,0
586,0.0365135,190,52,0,0,0,52,128,0,0,0
587,0.0365135,190,52,0,0,0,52,128,0,0,0
588,0.0365135,190,52,0,0,0,52,128,0,0,0
589,0.0365135,190,52,0,0,0,52,128,0,0,0
590,0.0365135,190,52,0,0,0,52,128,0,0,0
591,0.0365135,190,52,0,0,0,52,128,0,0,0
592,0.0365135,190,52,0,0,0,52,128,0,0,0
593,0.0365135,190,52,0,0,0,52,128,0,0,0
594,0.0365135,190,52,0,0,0,52,128,0,0,0
595,0.0365135,190,52,0,0,0,52,128,0,0,0
596,0.0365135,190,52,0,0,0,52,128,0,0,0
597,0.0365135,190,52,0,0,0,52,128,0,0,0
598,0.0365135,190,52,0,0,0,52,128,0,0,0
599,0.0365135,190,52,0,0,0,52,128,0,0,0
600,0.0365135,190,52,0,0,0,52,128,0,0,0
601,0.0365135,190,52,0,0,0,52,128,0,0,0
602,0.0365135,190,52,0,0,0,52,128,0,0,0
603,0.0365135,190,52,0,0,0,52,128,0,0,0
604,0.0365135,190,52,0,0,0,52,128,0,0,0
605,0.0365135,190,52,0,0,0,52,128,0,0,0
606,0.0365135,190,52,0,0,0,52,128,0,0,0
607,0.0365135,190,52,0,0,0,52,128,0,0,0
608,0.0365135,190,52,0,0,0,52,128,0,0,0
609,0.0365135,190,52,0,0,0,52,128,0,0,0
610,0.0365135,190,52,0,0,0,52,128,0,0,0
611,0.0365135,190,52,0,0,0,52,128,0,0,0
612,0.0365135,190,52,0,0,0,52,128,0,0,0
613,0.0365135,190,52,0,0,0,52,128,0,0,0
614,0.0365135,190,52,0,0,0,52,128,0,0,0
615,0.0365135,190,52,0,0,0,52,128,0,0,0
616,0.0365135,190,52,0,0,0,52,128,0,0,0
617,0.0365135,190,52,0,0,0,52,128,0,0,0
618,0.0365135,190,52,0,0,0,52,128,0,0,0
619,0.0365135,190,52,0,0,0,52,128,0,0,0
620,0.0365135,190,52,0,0,0,52,128,0,0,0
621,0.0365135,190,52,0,0,0,52,128,0,0,0
622,0.0365135,190,52,0,0,0,52,128,0,0,0
623,0.0365135,190,52,0,0,0,52,128,0,0,0
624,0.0365135,190,52,0,0,0,52,128,0,0,0
625,0.0365135,190,52,0,0,0,52,128,0,0,0
626,0.0365135,190,52,0,0,0,52,128,0,0,0
627,0.0365135,190,52,0,0,0,52,128,0,0,0
628,0.0365135,190,52,0,0,0,52,128,0,0,0
629,0.0365135,190,52,0,0,0,52,128,0,0,0
630,0.0365135,190,52,0,0,0,52,128,0,0,0
631,0.0365135,190,52,0,0,0,52,128,0,0,0
632,0.0365135,190,52,0,0,0,52,128,0,0,0
633,0.0365135,190,52,0,0,0,52,128,0,0,0
634,0.0365135,190,52,0,0,0,52,128,0,0,0
635,0.0365135,190,52,0,0,0,52,128,0,0,0
636,0.0365135,190,52,0,0,0,52,128,0,0,0
637,0.0365135,190,52,0,0,0,52,128,0,0,0
638,0.0365135,190,52,0,0,0,52,128,0,0,0
639,0.0365135,190,52,0,0,0,52,128,0,0,0
640,0.0365135,190,52,0,0,0,52,128,0,0,0
641,0.0365135,190,52,0,0,0,52,128,0,0,0
642,0.0365135,190,52,0,0,0,52,128,0,0,0
643,0.0365135,190,52,0,0,0,52,128,0,0,0
644,0.0365135,190,52,0,0,0,52,128,0,0,0
645,0.0365135,190,52,0,0,0,52,128,0,0,0
646,0.0365135,190,52,0,0,0,52,128,0,0,0
647,0.0365135,190,52,0,0,0,52,128,0,0,0
648,0.0365135,190,52,0,0,0,52,128,0,0,0
649,0.0365135,190,52,0,0,0,52,128,0,0,0
650,0.0365135,190,52,0,0,0,52,128,0,0,0
651,0.0365135,190,52,0,0,0,52,128,0,0,0
652,0.0365135,190,52,0,0,0,52,128,0,0,0
653,0.0365135,190,52,0,0,0,52,128,0,0,0
654,0.0365135,190,52,0,0,0,52,128,0,0,0
655,0.0365135,190,52,0,0,0,52,128,0,0,0
656,0.0365135,190,52,0,0,0,52,128,0,0,0
657,0.0365135,190,52,0,0,0,52,128,0,0,0
658,0.0365135,190,52,0,0,0,52,128,0,0,0
659,0.0365135,190,52,0,0,0,52,128,0,0,0
660,0.0365135,190,52,0,0,0,52,128,0,0,0
661,0.0365135,190,52,0,0,0,52,128,0,0,0
662,0.0365135,190,52,0,0,0,52,128,0,0,0
663,0.0365135,190,52,0,0,0,52,128,0,0,0
664,0.0365135,190,52,0,0,0,52,128,0,0,0
665,0.0365135,190,52,0,0,0,52,128,0,0,0
666,0.0365135,190,52,0,0,0,52,128,0,0,0
667,0.0365135,190,52,0,0,0,52,128,0,0,0
668,0.0365135,190,52,0,0,0,52,128,0,0,0
669,0.0365135,190,52,0,0,0,52,128,0,0,0
670,0.0365135,190,52,0,0,0,52,128,0,0,0
671,0.0365135,190,52,0,0,0,52,128,0,0,0
672,0.0365135,190,52,0,0,0,52,128,0,0,0
673,0.0365135,190,52,0,0,0,52,128,0,0,0
674,0.0365135,190,52,0,0,0,52,128,0,0,0
675,0.0365135,190,52,0,0,0,52,128,0,0,0
676,0.0365135,190,52,0,0,0,52,128,0,0,0
677,0.0365135,190,52,0,0,0,52,128,0,0,0
678,0.0365135,190,52,0,0,0,52,128,0,0,0
679,0.0365135,190,52,0,0,0,52,128,0,0,0
680,0.0365135,190,52,0,0,0,52,128,0,0,0
681,0.0365135,190,52,0,0,0,52,128,0,0,0
682,0.0365135,190,52,0,0,0,52,128,0,0,0
683,0.0365135,190,52,0,0,0,52,128,0,0,0
684,0.0365135,190,52,0,0,0,52,128,0,0,0
685,0.0365135,190,52,0,0,0,52,128,0,0,0
686,0.0365135,190,52,0,0,0,52,128,0,0,0
687,0.0365135,190,52,0,0,0,52,128,0,0,0
688,0.0365135,190,52,0,0,0,52,128,0,0,0
689,0.0365135,190,52,0,0,0,52,128,0,0,0
690,0.0365135,190,52,0,0,0,52,128,0,0,0
691,0.0365135,190,52,0,0,0,52,128,0,0,0
692,0.0365135,190,52,0,0,0,52,128,0,0,0
693,0.0365135,190,52,0,0,0,52,128,0,0,0
694,0.0365135,190,52,0,0,0,52,128,0,0,0
695,0.0365135,190,52,0,0,0,52,128,0,0,0
696,0.0365135,190,52,0,0,0,52,128,0,0,0
697,0.0365135,190,52,0,0,0,52,128,0,0,0
698,0.0365135,190,52,0,0,0,52,128,0,0,0
699,0.0365135,190,52,0,0,0,52,128,0,0,0
700,0.0365135,190,52,0,0,0,52,128,0,0,0
701,0.0365135,190,52,0,0,0,52,128,0,0,0
702,0.0365135,190,52,0,0,0,52,128,0,0,0
703,0.0365135,190,52,0,0,0,52,128,0,0,0
704,0.0365135,190,52,0,0,0,52,128,0,0,0
705,0.0365135,190,52,0,0,0,52,128,0,0,0
706,0.0365135,190,52,0,0,0,52,128,0,0,0
707,0.0365135,190,52,0,0,0,52,128,0,0,0
708,0.0365135,190,52,0,0,0,52,128,0,0,0
709,0.0365135,190,52,0,0,0,52,128,0,0,0
710,0.0365135,190,52,0,0,0,52,128,0,0,0
711,0.0365135,190,52,0,0,0,52,128,0,0,0
712,0.0365135,190,52,0,0,0,52,128,0,0,0
713,0.0365135,190,52,0,0,0,52,128,0,0,0
714,0.0365135,190,52,0,0,0,52,128,0,0,0
715,0.0365135,190,52,0,0,0,52,128,0,0,0
716,0.0365135,190,52,0,0,0,52,128,0,0,0
717,0.0365135,190,52,0,0,0,52,128,0,0,0
718,0.0365135,190,52,0,0,0,52,128,0,0,0
719,0.0365135,190,52,0,0,0,52,128,0,0,0
720,0.0365135,190,52,0,0,0,52,128,0,0,0
721,0.0365135,190,52,0,0,0,52,128,0,0,0
722,0.0365135,190,52,0,0,0,52,128,0,0,0
723,0.0365135,190,52,0,0,0,52,128,0,0,0
724,0.0365135,190,52,0,0,0,52,128,0,0,0
725,0.0365135,190,52,0,0,0,52,128,0,0,0
726,0.0365135,190,52,0,0,0,52,128,0,0,0
727,0.0365135,190,52,0,0,0,52,128,0,0,0
728,0.0365135,190,52,0,0,0,52,128,0,0,0
729,0.0365135,190,52,0,0,0,52,128,0,0,0
730,0.0365135,190,52,0,0,0,52,128,0,0,0
731,0.0365135,190,52,0,0,0,52,128,0,0,0
732,0.0365135,190,52,0,0,0,52,128,0,0,0
733,0.0365135,190,52,0,0,0,52,128,0,0,0
734,0.0365135,190,52,0,0,0,52,128,0,0,0
735,0.0365135,190,52,0,0,0,52,128,0,0,0
736,0.0365135,190,52,0,0,0,52,128,0,0,0
737,0.0365135,190,52,0,0,0,52,128,0,0,0
738,0.0365135,190,52,0,0,0,52,128,0,0,0
739,0.0365135,190,52,0,0,0,52,125,1,2,0
740,0.0365135,190,52,0,0,0,52,125,1,2,0
741,0.0365135,190,52,0,0,0,52,125,1,2,0
742,0.0365135,190,52,0,0,0,52,125,1,2,0
743,0.0365135,190,52,0,0,0,52,125,1,2,0
744,0.0365135,190,52,0,0,0,52,125,1,2,0
745,0.0365135,190,52,0,0,0,52,125,1,2,0
746,0.0365135,190,52,0,0,0,52,125,1,2,0
747,0.0365135,190,52,0,0,0,52,125,1,2,0
748,0.0365135,190,52,0,0,0,52,125,1,2,0
749,0.0365135,190,52,0,0,0,52,125,1,2,0
750,0.0365135,190,52,0,0,0,52,125,1,2,0
751,0.0365135,190,52,0,0,0,52,125,1,2,0
752,0.0365135,190,52,0,0,0,52,125,1,2,0
753,0.0365135,190,52,0,0,0,52,125,1,2,0
754,0.0365135,190,52,0,0,0,52,125,1,2,0
755,0.0365135,190,52,0,0,0,52,125,1,2,0
756,0.0365135,190,52,0,0,0,52,125,1,2,0
757,0.0365135,190,52,0,0,0,52,125,1,2,0
758,0.0365135,190,52,0,0,0,52,125,1,2,0
759,0.0365135,190,52,0,0,0,52,125,1,2,0
760,0.0365135,190,52,0,0,0,52,125,1,2,0
761,0.0365135,190,52,0,0,0,52,125,1,2,0
762,0.0365135,190,52,0,0,0,52,125,1,2,0
763,0.0365135,190,52,0,0,0,52,125,1,2,0
764,0.0365135,190,52,0,0,0,52,125,1,2,0
765,0.0365135,190,52,0,0,0,52,125,1,2,0
766,0.0365135,190,52,0,0,0,52,125,1,2,0
767,0.0365135,190,52,0,0,0,52,125,1,2,0
768,0.0365135,192,52,0,0,0,52,125,1,4,0
769,0.0365237,192,52,0,0,0,52,125,1,4,0
770,0.0365339,192,52,0,0,0,52,126,1,3,0
771,0.0365441,192,52,0,0,0,52,127,1,2,0
772,0.0365544,192,52,0,0,0,52,127,1,2,0
773,0.0365646,192,52,0,0,0,52,127,1,2,0
774,0.0365748,192,52,0,0,0,52,127,1,2,0
775,0.036585,192,52,0,0,0,52,127,1,2,0
776,0.0365952,192,52,0,0,0,52,127,1,2,0
777,0.0367077,192,52,0,0,0,52,127,1,2,0
778,0.0367077,192,52,0,0,0,52,127,1,2,0
779,0.0367077,192,52,0,0,0,52,127,1,2,0
780,0.0367077,192,52,0,0,0,52,127,1,2,0
781,0.0367077,192,52,0,0,0,52,127,1,2,0
782,0.0367077,192,52,0,0,0,52,127,1,2,0
783,0.0367077,192,52,0,0,0,52,127,1,2,0
784,0.0367077,192,52,0,0,0,52,127,1,2,0
785,0.0367077,192,52,0,0,0,52,127,1,2,0
786,0.0367077,192,52,0,0,0,52,127,1,2,0
787,0.0367077,192,52,0,0,0,52,127,1,2,0
788,0.0367077,192,52,0,0,0,52,124,2,4,0
789,0.0367077,192,52,0,0,0,52,124,2,4,0
790,0.0367077,192,52,0,0,0,52,124,2,4,0
791,0.0367077,192,52,0,0,0,52,124,2,4,0
792,0.0367077,192,52,0,0,0,52,124,2,4,0
793,0.0367077,192,52,0,0,0,52,124,2,4,0
794,0.0367077,192,52,0,0,0,52,124,2,4,0
795,0.0367077,192,52,0,0,0,52,124,2,4,0
796,0.0367077,192,52,0,0,0,52,124,2,4,0
797,0.0367077,192,52,0,0,0,52,124,2,4,0
798,0.0367077,192,52,0,0,0,52,124,2,4,0
799,0.0367077,192,52,0,0,0,52,124,2,4,0
800,0.0367077,192,52,0,0,0,52,124,2,4,0
801,0.0367077,192,52,0,0,0,52,124,2,4,0
802,0.0367077,192,52,0,0,0,52,124,2,4,0
803,0.0367077,192,52,0,0,0,52,124,2,4,0
804,0.0367077,192,52,0,0,0,52,124,2,4,0
805,0.0367077,192,52,0,0,0,52,124,2,4,0
806,0.0367077,194,52,0,0,0,52,124,2,6,0
807,0.0367179,194,52,0,0,0,52,125,2,5,0
808,0.0367281,194,52,0,0,0,52,126,2,4,0
809,0.0367384,194,52,0,0,0,52,126,2,4,0
810,0.0367486,194,52,0,0,0,52,126,2,4,0
811,0.0367588,194,52,0,0,0,52,126,2,4,0
812,0.036769,194,52,0,0,0,52,126,2,4,0
813,0.0367792,194,52,0,0,0,52,126,2,4,0
814,0.0367895,194,52,0,0,0,52,126,2,4,0
815,0.0369019,194,52,0,0,0,52,126,2,4,0
816,0.0369019,194,52,0,0,0,52,126,2,4,0
817,0.0369019,196,52,0,0,0,52,126,2,6,0
818,0.0369121,196,52,0,0,0,52,127,2,5,0
819,0.0369224,196,52,0,0,0,52,127,2,5,0
820,0.0369326,196,52,0,0,0,52,127,2,5,0
821,0.0369428,196,52,0,0,0,52,127,2,5,0
822,0.036953,196,52,0,0,0,52,127,2,5,0
823,0.0369632,196,52,0,0,0,52,127,2,5,0
824,0.0369735,196,52,0,0,0,52,127,2,5,0
825,0.0369837,196,52,0,0,0,52,127,2,5,0
826,0.0370961,196,52,0,0,0,52,127,2,5,0
827,0.0370961,196,52,0,0,0,52,128,2,4,0
828,0.0370961,196,52,0,0,0,52,128,2,4,0
829,0.0370961,196,52,0,0,0,52,128,2,4,0
830,0.0370961,196,52,0,0,0,52,128,2,4,0
831,0.0370961,196,52,0,0,0,52,128,2,4,0
832,0.0370961,196,52,0,0,0,52,128,2,4,0
833,0.0370961,196,52,0,0,0,52,128,2,4,0
834,0.0370961,196,52,0,0,0,52,128,2,4,0
835,0.0370961,196,52,0,0,0,52,128,2,4,0
836,0.0370961,196,52,0,0,0,52,128,2,4,0
837,0.0370961,196,52,0,0,0,52,128,2,4,0
838,0.0370961,196,52,0,0,0,52,128,2,4,0
839,0.0370961,196,52,0,0,0,52,128,2,4,0
840,0.0370961,196,52,0,0,0,52,128,2,4,0
841,0.0370961,196,52,0,0,0,52,128,2,4,0
842,0.0370961,196,52,0,0,0,52,128,2,4,0
843,0.0370961,196,52,0,0,0,52,128,2,4,0
844,0.0370961,198,52,0,0,0,52,128,2,6,0
845,0.0371064,198,52,0,0,0,52,128,2,6,0
846,0.0371166,198,52,0,0,0,52,129,2,5,0
847,0.0371268,198,52,0,0,0,52,130,2,4,0
848,0.037137,198,52,0,0,0,52,130,2,4,0
849,0.0371472,198,52,0,0,0,52,130,2,4,0
850,0.0371575,198,52,0,0,0,52,130,2,4,0
851,0.0371677,198,52,0,0,0,52,130,2,4,0
852,0.0371779,198,52,0,0,0,52,130,2,4,0
853,0.0372904,198,52,0,0,0,52,130,2,4,0
854,0.0372904,198,52,0,0,0,52,130,2,4,0
855,0.0372904,200,52,0,0,0,52,130,2,6,0
856,0.0373006,200,52,0,0,0,52,130,2,6,0
857,0.0373108,200,52,0,0,0,52,131,2,5,0
858,0.037321,200,52,0,0,0,52,132,2,4,0
859,0.0373312,200,52,0,0,0,52,132,2,4,0
860,0.0373415,200,52,0,0,0,52,132,2,4,0
861,0.0373517,200,52,0,0,0,52,132,2,4,0
862,0.0373619,200,52,0,0,0,52,132,2,4,0
863,0.0373721,200,52,0,0,0,52,132,2,4,0
864,0.0374846,200,52,0,0,0,52,132,2,4,0
865,0.0374846,200,52,0,0,0,52,132,2,4,0
866,0.0374846,200,52,0,0,0,52,132,2,4,0
867,0.0374846,200,52,0,0,0,52,132,2,4,0
868,0.0374846,200,52,0,0,0,52,132,2,4,0
869,0.0374846,200,52,0,0,0,52,132,2,4,0
870,0.0374846,200,52,0,0,0,52,132,2,4,0
871,0.0374846,200,52,0,0,0,52,132,2,4,0
872,0.0374846,200,52,0,0,0,52,132,2,4,0
873,0.0374846,200,52,0,0,0,52,132,2,4,0
874,0.0374846,200,52,0,0,0,52,132,2,4,0
875,0.0374846,200,52,0,0,0,52,132,2,4,0
876,0.0374846,200,52,0,0,0,52,132,2,4,0
877,0.0374846,200,52,0,0,0,52,132,2,4,0
878,0.0374846,200,52,0,0,0,52,132,2,4,0
879,0.0374846,200,52,0,0,0,52,132,2,4,0
880,0.0374846,200,52,0,0,0,52,132,2,4,0
881,0.0374846,200,52,0,0,0,52,132,2,4,0
882,0.0374846,202,52,0,0,0,52,132,2,6,0
883,0.0374948,202,52,0,0,0,52,132,2,6,0
884,0.037505,202,52,0,0,0,52,132,2,6,0
885,0.0375152,202,52,0,0,0,52,134,2,4,0
886,0.0375255,202,52,0,0,0,52,134,2,4,0
887,0.0375357,202,52,0,0,0,52,134,2,4,0
888,0.0375459,202,52,0,0,0,52,134,2,4,0
889,0.0375561,202,52,0,0,0,52,134,2,4,0
890,0.0375663,202,52,0,0,0,52,134,2,4,0
891,0.0376788,202,52,0,0,0,52,134,2,4,0
892,0.0376788,202,52,0,0,0,52,134,2,4,0
893,0.0376788,204,52,0,0,0,52,134,2,6,0
894,0.037689,204,52,0,0,0,52,134,2,6,0
895,0.0376992,204,52,0,0,0,52,134,2,6,0
896,0.0377095,204,52,0,0,0,52,135,2,5,0
897,0.0377197,204,52,0,0,0,52,136,2,4,0
898,0.0377299,204,52,0,0,0,52,136,2,4,0
899,0.0377401,204,52,0,0,0,52,136,2,4,0
900,0.0377503,204,52,0,0,0,52,136,2,4,0
901,0.0377606,204,52,0,0,0,52,136,2,4,0
902,0.037873,204,52,0,0,0,52,136,2,4,0
903,0.037873,204,52,0,0,0,52,136,2,4,0
904,0.037873,204,52,0,0,0,52,136,2,4,0
905,0.037873,204,52,0,0,0,52,136,2,4,0
906,0.037873,204,52,0,0,0,52,136,2,4,0
907,0.037873,204,52,0,0,0,52,136,2,4,0
908,0.037873,204,52,0,0,0,52,136,2,4,0
909,0.037873,204,52,0,0,0,52,136,2,4,0
910,0.037873,204,52,0,0,0,52,136,2,4,0
911,0.037873,204,52,0,0,0,52,136,2,4,0
912,0.037873,204,52,0,0,0,52,136,2,4,0
913,0.037873,204,52,0,0,0,52,136,2,4,0
914,0.037873,204,52,0,0,0,52,136,2,4,0
915,0.037873,204,52,0,0,0,52,136,2,4,0
916,0.037873,204,52,0,0,0,52,136,2,4,0
917,0.037873,204,52,0,0,0,52,136,2,4,0
918,0.037873,204,52,0,0,0,52,136,2,4,0
919,0.037873,204,52,0,0,0,52,136,2,4,0
920,0.037873,206,52,0,0,0,52,136,2,6,0
921,0.0378832,206,52,0,0,0,52,137,2,5,0
922,0.0378935,206,52,0,0,0,52,137,2,5,0
923,0.0379037,206,52,0,0,0,52,137,2,5,0
924,0.0379139,206,52,0,0,0,52,138,2,4,0
925,0.0379241,206,52,0,0,0,52,138,2,4,0
926,0.0379343,206,52,0,0,0,52,138,2,4,0
927,0.0379446,206,52,0,0,0,52,138,2,4,0
928,0.0379548,206,52,0,0,0,52,138,2,4,0
929,0.0380672,206,52,0,0,0,52,138,2,4,0
930,0.0380672,206,52,0,0,0,52,138,2,4,0
931,0.0380672,208,52,0,0,0,52,138,2,6,0
932,0.0380775,208,52,0,0,0,52,138,2,6,0
933,0.0380877,208,52,0,0,0,52,139,2,5,0
934,0.0380979,208,52,0,0,0,52,139,2,5,0
935,0.0381081,208,52,0,0,0,52,140,2,4,0
936,0.0381183,208,52,0,0,0,52,140,2,4,0
937,0.0381286,208,52,0,0,0,52,140,2,4,0
938,0.0381388,208,52,0,0,0,52,140,2,4,0
939,0.038149,208,52,0,0,0,52,140,2,4,0
940,0.0382615,208,52,0,0,0,52,140,2,4,0
941,0.0382615,208,52,0,0,0,52,140,2,4,0
942,0.0382615,208,52,0,0,0,52,140,2,4,0
943,0.0382615,208,52,0,0,0,52,140,2,4,0
944,0.0382615,208,52,0,0,0,52,140,2,4,0
945,0.0382615,208,52,0,0,0,52,140,2,4,0
946,0.0382615,208,52,0,0,0,52,140,2,4,0
947,0.0382615,208,52,0,0,0,52,140,2,4,0
948,0.0382615,208,52,0,0,0,52,140,2,4,0
949,0.0382615,208,52,0,0,0,52,140,2,4,0
950,0.0382615,208,52,0,0,0,52,140,2,4,0
951,0.0382615,208,52,0,0,0,52,140,2,4,0
952,0.0382615,208,52,0,0,0,52,140,2,4,0
953,0.0382615,208,52,0,0,0,52,140,2,4,0
954,0.0382615,208,52,0,0,0,52,140,2,4,0
955,0.0382615,208,52,0,0,0,52,140,2,4,0
956,0.0382615,208,52,0,0,0,52,140,2,4,0
957,0.0382615,208,52,0,0,0,52,140,2,4,0
958,0.0382615,210,52,0,0,0,52,140,2,6,0
959,0.0382717,210,52,0,0,0,52,140,2,6,0
960,0.0382819,210,52,0,0,0,52,141,2,5,0
961,0.0382921,210,52,0,0,0,52,142,2,4,0
962,0.0383023,210,52,0,0,0,52,142,2,4,0
963,0.0383126,210,52,0,0,0,52,142,2,4,0
964,0.0383228,210,52,0,0,0,52,142,2,4,0
965,0.038333,210,52,0,0,0,52,142,2,4,0
966,0.0383432,210,52,0,0,0,52,142,2,4,0
967,0.0384557,210,52,0,0,0,52,142,2,4,0
968,0.0384557,210,52,0,0,0,52,142,2,4,0
969,0.0384557,212,52,0,0,0,52,142,2,6,0
970,0.0384659,212,52,0,0,0,52,142,2,6,0
971,0.0384761,212,52,0,0,0,52,142,2,6,0
972,0.0384863,212,52,0,0,0,52,144,2,4,0
973,0.0384966,212,52,0,0,0,52,144,2,4,0
974,0.0385068,212,52,0,0,0,52,144,2,4,0
975,0.038517,212,52,0,0,0,52,144,2,4,0
976,0.0385272,212,52,0,0,0,52,144,2,4,0
977,0.0385375,212,52,0,0,0,52,144,2,4,0
978,0.0386499,212,52,0,0,0,52,144,2,4,0
979,0.0386499,212,52,0,0,0,52,144,2,4,0
980,0.0386499,212,52,0,0,0,52,144,2,4,0
981,0.0386499,212,52,0,0,0,52,144,2,4,0
982,0.0386499,212,52,0,0,0,52,144,2,4,0
983,0.0386499,212,52,0,0,0,52,144,2,4,0
984,0.0386499,212,52,0,0,0,52,144,2,4,0
985,0.0386499,212,52,0,0,0,52,144,2,4,0
986,0.0386499,212,52,0,0,0,52,144,2,4,0
987,0.0386499,212,52,0,0,0,52,144,2,4,0
